"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_0557905475779";"39";39105;1;2;641,6;1
"id_0532905473237";"26";26073;1;1;693,5;1
"id_0584905278428";"26";26084;1;2;672,9;1
"id_0596905279601";"19";19045;1;1;754,7;1
"id_0544905274431";"23";23073;1;1;568,2;1
"id_0501905270120";"26";26093;1;2;640,5;1
"id_0566905276658";"19";19015;1;1;544,15;1
"id_0502905370242";"52";52504;1;10;464,3;1
"id_0547905074753";"33";33033;1;1;583,9;1
"id_0500905070062";"32";32011;1;1;516,05;1
"id_0577905677797";"56";56128;1;4;711,1;1
"id_0572905677296";"11";11003;1;1;773,4;1
"id_0547905674711";"44";44042;1;0;0;2
"id_0547905674733";"41";41218;1;1;910,55;1
"id_0542905674244";"46";46401;1;4;544,75;1
"id_0535905673502";"19";19092;1;1;615,2;1
"id_0508905670851";"41";41071;1;1;564,3;1
"id_0502905670256";"55";55065;1;1;738,5;1
"id_0506905670661";"42";42022;1;2;708,33;1
"id_0778907877842";"26";26032;1;1;868,25;1
"id_0787907978778";"56";56524;1;2;657,3;1
"id_0726907972611";"55";55093;1;7;612,95;1
"id_0720907572034";"21";21073;1;2;511,5;1
"id_0790907779014";"35";35061;1;1;587,3;8
"id_0771907777125";"21";21002;1;1;658,7;1
"id_0749907774982";"47";47151;1;1;758,3;1
"id_0731907773167";"36";36011;1;2;612,6;1
"id_0730907773099";"21";21053;1;1;607,8;1
"id_0746907474623";"16";16040;1;1;704,6;1
"id_0746907374626";"41";41097;1;2;716,8;1
"id_0705907370589";"47";47305;1;1;710,45;1
"id_0750907075063";"26";26083;1;0;0;2
"id_0731907073167";"36";36029;1;3;638,3;1
"id_0787907678798";"44";44022;1;1;774,5;1
"id_0753907675363";"46";46101;1;2;531,2;1
"id_0189901878913";"55";55054;1;1;601,2;1
"id_0193901879370";"55";55062;1;2;622,8;1
"id_0158901875847";"30";30039;1;2;609,5;1
"id_0152901875261";"39";39101;1;0;0;2
"id_0133901873330";"14";14038;1;1;762,2;1
"id_0100901870076";"20";20022;1;1;763,45;1
"id_0154901975471";"50";50919;1;7;800,6;1
"id_0173901977306";"13";13024;1;1;816;1
"id_0121901972139";"56";56621;1;2;437,5;1
"id_0107901970745";"50";50128;1;1;666,4;1
"id_0179901577952";"46";46401;1;4;545,95;1
"id_0121901572137";"50";50808;1;1;747,05;1
"id_0135901573573";"13";13054;1;1;646,55;1
"id_0169901776902";"49";49303;1;3;688,6;1
"id_0164901776413";"30";30094;1;1;729,2;1
"id_0198901179868";"41";41006;1;1;813,2;1
"id_0199901179913";"46";46103;1;0;0;2
"id_0195901179561";"13";13074;1;1;787,3;1
"id_0133901173389";"24";24093;1;1;630,45;1
"id_0186901478624";"29";29072;1;1;709,7;1
"id_0171901477142";"47";47001;1;1;683,6;1
"id_0145901474545";"55";55110;1;2;522,95;1
"id_0100901470091";"35";35068;1;1;855,1;1
"id_0106901470647";"39";39112;1;2;804;1
"id_0111901271134";"37";37040;1;1;737,3;1
"id_0144901274452";"12";12028;1;2;785,1;1
"id_0157901375725";"55";55114;1;2;551,8;1
"id_0154901375493";"50";50208;1;1;509,15;1
"id_0105901370577";"50";50921;1;10;542,2;1
"id_0180901078050";"49";49119;1;2;574,2;1
"id_0199901079950";"56";56410;1;1;544,7;1
"id_0117901071706";"18";18040;1;1;678,15;1
"id_0149901074915";"37";37101;1;7;491,8;1
"id_0140901074043";"49";49320;1;10;493,3;1
"id_0131901073129";"41";41212;1;1;752,8;1
"id_0183901678315";"48";48001;1;1;565,9;1
"id_0484904878417";"41";41208;1;1;748,5;1
"id_0493904879379";"18";18072;1;1;700,15;1
"id_0413904871330";"56";56621;1;4;541,7;1
"id_0460904876052";"19";19024;1;1;526,2;1
"id_0456904975617";"37";37090;1;4;590,15;1
"id_0473904977395";"39";39126;1;9;524,85;1
"id_0434904573475";"39";39131;1;1;638,7;1
"id_0406904570607";"56";56210;1;4;560,6;1
"id_0485904778568";"20";20025;1;1;730,2;1
"id_0479904777931";"50";50519;1;0;0;2
"id_0443904774365";"41";41130;1;1;668,45;1
"id_0422904772213";"41";41058;1;3;845,8;1
"id_0470904177048";"50";50919;1;2;588,7;1
"id_0422904172267";"20";20050;1;1;572,05;1
"id_0485904478546";"56";56514;1;7;499,1;1
"id_0499904479968";"32";32163;1;3;480;1
"id_0470904477097";"55";55065;1;4;652;1
"id_0420904472052";"55";55008;1;1;716,9;1
"id_0469904476960";"50";50801;1;1;723,85;1
"id_0465904476500";"11";11527;1;0;0;2
"id_0495904279582";"54";54304;1;1;830,4;1
"id_0459904275935";"51";51184;1;1;561,9;1
"id_0457904275711";"26";26005;1;1;718,9;1
"id_0423904272322";"21";21073;1;3;537;1
"id_0420904272066";"19";19062;1;2;587,2;1
"id_0434904273476";"25";25042;1;1;621;1
"id_0432904273209";"26";26052;1;4;436,7;1
"id_0467904276795";"26";26095;1;1;439,7;1
"id_0483904378353";"41";41026;1;3;565,8;1
"id_0415904371523";"55";55037;1;1;656,95;1
"id_0445904374546";"49";49316;1;6;596,6;1
"id_0462904376244";"49";49011;1;1;590,5;1
"id_0466904376699";"24";24041;1;5;587;1
"id_0481904078115";"24";24093;1;1;599,55;1
"id_0443904074339";"26";26303;1;2;660;1
"id_0427904072772";"19";19045;1;1;771,8;1
"id_0464904076441";"17";17003;1;5;691,6;1
"id_0431904673140";"56";56208;1;1;597,85;1
"id_0462904676218";"22";22059;1;2;460,15;1
"id_0235902873508";"20";20011;1;1;872,2;1
"id_0264902876481";"55";55015;1;1;582,95;1
"id_0277902977784";"45";45025;1;1;552,1;1
"id_0246902974690";"55";55013;1;2;571,5;1
"id_0236902973606";"26";26005;1;1;617,4;1
"id_0287902578714";"21";21056;1;3;723,7;1
"id_0283902578317";"47";47431;1;1;678,45;1
"id_0299902579902";"20";20025;1;2;636,1;1
"id_0213902571344";"55";55062;1;1;659,5;1
"id_0238902573898";"46";46104;1;1;640;1
"id_0266902576679";"19";19080;1;2;694,2;1
"id_0289902778984";"55";55070;1;15;618,65;1
"id_0242902774290";"41";41168;1;2;658,3;1
"id_0263902776385";"50";50921;1;8;568,9;1
"id_0258902175869";"11";11022;1;1;824,2;1
"id_0212902171290";"13";13107;1;1;658,45;1
"id_0235902173508";"47";47491;1;1;787,85;1
"id_0231902173190";"11";11040;1;1;782,1;1
"id_0287902478740";"45";45036;1;2;741,6;1
"id_0274902477406";"32";32160;1;1;637,1;1
"id_0209902470905";"50";50529;1;3;610,55;1
"id_0203902470303";"14";14003;1;1;659,85;1
"id_0263902476377";"41";41097;1;2;705,9;1
"id_0256902275621";"52";52443;1;1;509,25;1
"id_0229902272928";"56";56108;1;1;738,4;1
"id_0225902272569";"50";50812;1;1;700,7;1
"id_0266902276628";"52";52507;1;2;627,9;1
"id_0226902372603";"51";51253;1;1;705,1;1
"id_0226902372667";"55";55034;1;1;634,4;1
"id_0290902079051";"49";49217;1;1;719,1;1
"id_0274902077452";"41";41197;1;1;626,6;1
"id_0211902071177";"15";15562;1;1;673,95;1
"id_0211902071162";"15";15540;4;1;552,65;11
"id_0213902071396";"20";20023;1;1;683,15;1
"id_0249902074928";"21";21069;1;1;516,05;1
"id_0266902076628";"25";25053;1;1;588;1
"id_0293902679306";"16";16040;1;1;850,35;1
"id_0220902672006";"52";52505;1;0;0;2
"id_0383903878353";"41";41059;1;1;575,8;1
"id_0396903879635";"45";45009;1;1;688,9;1
"id_0312903871206";"14";14013;1;1;821,9;1
"id_0326903872601";"16";16085;1;1;767,9;1
"id_0333903873352";"20";20086;1;1;575,3;1
"id_0301903870168";"17";17015;1;3;789,95;1
"id_0361903876198";"55";55046;1;1;576,75;1
"id_0351903975124";"23";23078;1;1;639,4;1
"id_0308903970836";"16";16048;1;1;701,9;1
"id_0302903970204";"13";13011;1;19;829,3;1
"id_0398903579892";"56";56210;1;2;620,5;1
"id_0376903577608";"13";13093;1;2;535,85;1
"id_0393903779356";"13";13068;1;1;825,85;1
"id_0353903775371";"11";11060;1;1;771,5;1
"id_0342903774295";"17";17825;1;1;636,15;1
"id_0335903773549";"51";51260;1;5;583,1;1
"id_0303903770359";"49";49103;1;5;613,6;1
"id_0383903178340";"39";39135;1;3;767,2;1
"id_0356903175681";"55";55007;1;1;582;1
"id_0374903177409";"46";46104;1;1;651,8;1
"id_0344903174453";"45";45009;1;1;703,65;1
"id_0329903172914";"49";49318;1;0;0;8
"id_0323903172325";"14";14003;1;1;894,95;1
"id_0326903172608";"17";17008;1;1;526,45;1
"id_0336903173615";"38";38167;1;1;728,6;1
"id_0300903170018";"56";56410;1;1;599,5;1
"id_0373903477333";"50";50230;1;1;576,2;1
"id_0346903474662";"37";37100;1;1;686,5;1
"id_0302903470271";"25";25050;1;1;683,2;1
"id_0357903275743";"39";39107;1;1;564,1;1
"id_0370903277090";"56";56416;1;1;513,2;1
"id_0305903270509";"55";55041;1;1;725;1
"id_0384903378467";"11";11063;1;1;691,85;1
"id_0331903373122";"56";56718;1;1;514,3;1
"id_0303903370396";"56";56718;1;2;563,2;1
"id_0360903376047";"34";34024;1;1;821,35;1
"id_0393903079347";"26";26084;1;4;668,7;1
"id_0319903071902";"14";14087;1;2;628;1
"id_0336903073663";"22";22107;1;1;647,3;1
"id_0398903679850";"24";24084;1;1;648,1;1
"id_0357903675745";"45";45004;1;1;793,1;1
"id_0350903675027";"18";18057;1;1;651,2;1
"id_0321903672175";"21";21053;1;10;596,2;1
"id_0365903676502";"26";26010;1;1;624,1;1
"id_0096900879622";"32";32146;1;1;652,8;1
"id_0038900873857";"49";49206;1;2;722,65;1
"id_0007900870791";"44";44026;1;1;781,65;1
"id_0004900870468";"36";36053;1;1;590,2;9
"id_0064900876453";"37";37027;1;1;697,3;1
"id_0072900977266";"36";36065;1;2;507,5;1
"id_0014900971453";"13";13054;1;1;685,1;1
"id_0060900976032";"32";32055;1;1;437,45;1
"id_0058900575835";"44";44036;1;1;818,95;1
"id_0018900571835";"32";32037;1;1;833,8;1
"id_0004900570470";"55";55074;1;2;547,3;1
"id_0099900779920";"46";46110;1;1;641,9;1
"id_0078900777858";"45";45005;1;3;720,3;1
"id_0070900777055";"50";50929;1;1;785,65;1
"id_0006900770635";"49";49104;1;6;566;1
"id_0066900776673";"38";38162;1;1;633,1;1
"id_0084900178400";"50";50528;1;3;536,35;1
"id_0099900179939";"41";41032;1;8;527;1
"id_0058900175881";"41";41022;1;4;587,9;1
"id_0053900175321";"55";55024;1;1;656,65;1
"id_0065900176593";"55";55088;1;2;777,8;1
"id_0083900478360";"39";39105;1;2;605,4;1
"id_0097900479771";"16";16096;1;1;611,3;1
"id_0059900475991";"55";55023;1;1;687,55;1
"id_0014900471462";"30";30020;1;1;790,15;1
"id_0027900472757";"29";29015;1;2;562,1;1
"id_0089900278929";"14";14012;1;1;880,1;1
"id_0054900275478";"49";49110;1;0;0;2
"id_0043900274348";"45";45002;1;1;620,65;1
"id_0027900272739";"16";16004;1;2;830,7;1
"id_0011900371191";"30";30058;1;1;759,65;1
"id_0043900374370";"55";55103;1;8;671,5;1
"id_0027900372793";"37";37035;1;6;540,4;1
"id_0024900372454";"12";12089;1;1;822,4;1
"id_0097900079767";"21";21053;1;5;585,3;1
"id_0072900077292";"21";21053;1;1;587;1
"id_0013900071393";"55";55117;1;1;604,2;1
"id_0028900072860";"13";13108;1;1;703,9;1
"id_0036900073642";"17";17084;1;1;598,3;1
"id_0054900675495";"17";17827;1;17;456;1
"id_0038900673885";"45";45014;1;4;622,3;1
"id_0038900673814";"39";39141;1;1;738;1
"id_0005900670596";"11";11020;1;3;678,2;1
"id_0683906878342";"44";44011;1;1;722,2;1
"id_0645906874524";"53";53201;1;0;0;2
"id_0611906971187";"26";26303;1;3;618,7;1
"id_0610906971012";"26";26084;1;1;735,1;1
"id_0620906972064";"11";11004;1;1;717,65;1
"id_0660906976055";"11";11045;1;1;849,55;1
"id_0680906578093";"41";41021;1;3;456,4;1
"id_0672906577298";"25";25027;1;1;629,5;1
"id_0630906573008";"50";50833;1;1;697,75;1
"id_0605906570544";"11";11021;1;1;530,65;1
"id_0654906775441";"11";11028;1;1;733,6;1
"id_0623906772332";"38";38167;1;2;597,6;1
"id_0630906773007";"16";16030;1;1;823,1;1
"id_0608906770862";"46";46107;1;3;502;2
"id_0604906770421";"44";44011;1;0;0;8
"id_0663906776340";"53";53207;1;0;0;2
"id_0697906179713";"55";55095;1;9;477,35;1
"id_0626906172645";"56";56218;1;2;618,7;1
"id_0626906172669";"12";12097;1;1;474,5;1
"id_0634906173415";"50";50833;1;3;565,6;1
"id_0685906478583";"16";16047;1;1;779,4;1
"id_0696906479664";"47";47002;1;1;548,6;1
"id_0619906471959";"47";47431;1;1;832,05;1
"id_0637906473724";"41";41118;1;1;730,3;1
"id_0669906476925";"49";49309;1;1;566,6;1
"id_0673906277394";"32";32005;1;2;606,6;1
"id_0631906273195";"34";34039;1;1;634;1
"id_0632906273284";"35";35017;1;1;797,55;1
"id_0681906378176";"16";16060;1;2;877,95;1
"id_0686906378695";"51";51260;1;2;596,1;1
"id_0658906375882";"18";18067;1;1;610,9;1
"id_0617906371735";"41";41200;1;1;601,8;1
"id_0622906372257";"56";56424;1;1;682,15;1
"id_0620906372068";"12";12089;1;1;830;1
"id_0682906078290";"41";41066;1;1;680,6;1
"id_0618906071874";"12";12024;1;1;789,7;1
"id_0647906074795";"25";25042;1;6;583,9;1
"id_0646906074613";"25";25053;1;1;618,45;1
"id_0628906072857";"41";41026;1;3;607,3;1
"id_0683906678379";"13";13024;1;2;847,9;1
"id_0656906675601";"11";11022;1;1;777,8;1
"id_0677906677772";"45";45031;1;4;586,9;1
"id_0640906674035";"21";21069;1;1;497,35;1
"id_0638906673829";"19";19074;1;1;545,9;1
"id_0633906673323";"56";56510;1;1;619,1;1
"id_0602906670282";"19";19017;1;8;549,4;1
"id_6882968878269";"30";30050;1;2;550,5;8
"id_6848968874848";"38";38162;1;3;655,95;1
"id_6830968873062";"41";41096;1;2;588,8;1
"id_6889968978995";"35";35011;1;0;0;9
"id_6881968978142";"22";22008;1;1;719,7;1
"id_6894968979491";"30";30038;1;7;602,5;1
"id_6856968975644";"17";17040;1;1;599,4;1
"id_6844968974442";"14";14038;1;1;739,1;1
"id_6843968974348";"15";15181;1;1;681,75;1
"id_6839968973939";"47";47006;1;1;588,6;1
"id_6888968578825";"38";38325;1;4;708,35;1
"id_6874968577474";"49";49114;1;2;556;1
"id_6829968572918";"12";12027;1;2;882,6;1
"id_6809968570929";"50";50210;1;1;626,6;1
"id_6856968775670";"50";50833;1;6;521,75;1
"id_6841968774160";"14";14089;1;0;0;2
"id_6872968177280";"49";49215;1;1;577,05;1
"id_6812968171208";"49";49214;1;7;493,15;1
"id_6836968173688";"55";55041;1;1;754,2;1
"id_6803968170322";"56";56510;1;1;635,9;1
"id_6806968170644";"19";19017;1;4;533,5;1
"id_6870968477088";"44";44012;1;0;0;8
"id_6892968279234";"47";47431;1;1;732,25;1
"id_6853968275374";"11";11021;1;1;568,15;1
"id_6871968277148";"45";45038;1;1;465,35;1
"id_6813968271376";"52";52507;1;2;615,4;1
"id_6849968274901";"48";48012;1;0;0;2
"id_6847968274714";"20";20025;1;1;651,6;1
"id_6834968273467";"55";55070;1;3;605,45;1
"id_6856968375609";"44";44031;1;0;0;2
"id_6819968371900";"29";29086;1;1;841,8;1
"id_6816968371692";"37";37098;1;1;829,9;1
"id_6848968374879";"12";12096;1;1;736,5;1
"id_6841968374100";"30";30012;1;1;588,4;1
"id_6860968376048";"50";50930;1;1;626,75;1
"id_6896968079626";"56";56524;1;3;695,95;1
"id_6878968077897";"29";29082;1;3;606,85;1
"id_6871968077150";"16";16038;1;1;701,15;1
"id_6814968071490";"44";44007;1;1;718,4;1
"id_6814968071408";"16";16104;1;4;745,95;1
"id_6835968073541";"13";13046;1;1;605;1
"id_6836968073681";"50";50129;1;3;729,65;1
"id_6868968076898";"11";11520;1;1;787,92;1
"id_6867968076767";"39";39411;1;7;881,1;1
"id_6887968678700";"13";13037;1;1;745,8;1
"id_6858968675887";"50";50126;1;1;516,55;1
"id_6858968675815";"41";41104;1;1;644,8;1
"id_6845968674500";"20";20050;1;3;563,75;1
"id_6824968672430";"12";12054;1;1;849,8;1
"id_6867968676756";"18";18069;1;2;703,45;1
"id_6981969878160";"47";47101;1;2;598,5;1
"id_6918969871827";"41";41021;1;0;0;2
"id_6906969870608";"13";13068;1;3;717,2;1
"id_6968969876886";"13";13032;1;1;648,45;1
"id_6964969876467";"55";55056;1;2;638;1
"id_6989969978956";"13";13039;1;17;823,1;1
"id_6984969978412";"13";13031;1;1;750,75;1
"id_6982969978264";"13";13101;1;1;761,25;1
"id_6977969977700";"41";41165;1;1;650,9;1
"id_6947969974743";"50";50919;1;1;507,3;1
"id_6962969976239";"41";41109;1;4;528;1
"id_6987969578790";"56";56624;1;1;622,85;1
"id_6984969578465";"56";56621;1;5;571,6;1
"id_6953969575305";"38";38327;1;1;602,4;1
"id_6943969574319";"55";55015;1;1;621,15;1
"id_6938969573870";"29";29072;1;4;652;1
"id_6931969573113";"58";58036;1;3;714,7;1
"id_6996969779635";"48";48002;1;1;549,3;1
"id_6970969777023";"38";38338;1;2;592,6;1
"id_6918969771820";"14";14104;1;1;764,5;1
"id_6919969771936";"11";11061;1;1;725,75;1
"id_6911969771166";"38";38083;1;1;712,7;1
"id_6941969774108";"11";11024;1;1;682,05;1
"id_6984969178447";"33";33080;1;2;518,8;1
"id_6957969175797";"16";16040;1;1;798,6;1
"id_6950969175080";"16";16091;1;1;965,45;1
"id_6913969171392";"19";19043;1;1;852,3;1
"id_6916969171638";"30";30066;1;1;731,3;1
"id_6906969170628";"55";55121;1;3;502,8;1
"id_6962969176222";"46";46103;1;2;473,3;1
"id_6980969478005";"41";41098;1;7;617,5;1
"id_6995969479593";"19";19041;1;1;842,6;1
"id_6992969479230";"19";19021;4;4;555,55;11
"id_6996969479692";"19";19092;1;1;747,7;1
"id_6947969474708";"37";37040;1;1;739,95;1
"id_6944969474465";"49";49334;1;9;877,95;1
"id_6935969473549";"29";29037;1;1;688,2;1
"id_6937969473739";"36";36077;1;2;655;1
"id_6933969473386";"36";36061;1;2;623;1
"id_6933969473341";"29";29037;1;1;769,75;1
"id_6933969473337";"41";41111;1;1;587,5;1
"id_6933969473369";"36";36009;1;2;625,95;1
"id_6930969473035";"29";29021;1;2;716,8;1
"id_6909969470968";"47";47002;1;2;488,8;1
"id_6905969470548";"50";50927;1;3;626,8;1
"id_6907969470735";"49";49109;1;4;607,3;1
"id_6962969476212";"16";16039;1;2;914,4;1
"id_6963969476331";"50";50919;1;2;592,7;1
"id_6966969476673";"12";12026;1;1;826,7;1
"id_6988969278857";"41";41000;1;1;531,2;1
"id_6985969278526";"19";19045;1;1;771,3;1
"id_6984969278437";"52";52150;1;2;543,8;1
"id_6917969271717";"55";55020;1;1;637,8;1
"id_6941969274109";"11";11027;1;1;842,5;1
"id_6944969274491";"55";55094;1;2;501,55;1
"id_6943969274397";"56";56218;1;3;605,8;1
"id_6938969273842";"32";32162;1;1;636,9;1
"id_6932969273207";"50";50101;1;1;619,25;1
"id_6904969270411";"29";29072;1;4;584,1;1
"id_6981969378124";"55";55080;1;1;623,9;1
"id_6983969378341";"30";30085;1;1;715,4;1
"id_6986969378647";"21";21041;1;1;646,6;1
"id_6986969378641";"21";21041;1;1;610,7;1
"id_6997969379769";"56";56106;1;1;634,8;1
"id_6945969374545";"11";11068;1;2;778,9;1
"id_6924969372456";"19";19068;1;1;520,15;1
"id_6939969373972";"55";55015;1;8;596,6;1
"id_6905969370524";"41";41041;1;6;623,45;1
"id_6967969376784";"22";22097;1;1;618,5;1
"id_6967969376763";"27";27043;1;1;514,5;1
"id_6960969376045";"55";55031;1;8;628;1
"id_6985969078515";"19";19017;1;2;633,5;1
"id_6999969079909";"23";23069;1;1;683,4;1
"id_6990969079018";"30";30064;1;1;788,6;1
"id_6955969075552";"41";41032;1;15;630,6;1
"id_6975969077523";"11";11011;1;1;732,25;1
"id_6914969071401";"21";21047;1;4;651,7;1
"id_6922969072256";"16";16098;1;1;828,85;1
"id_6903969070348";"49";49103;1;3;642,2;1
"id_6967969076734";"20";20050;1;1;694,55;1
"id_6986969678685";"49";49120;1;2;715;1
"id_6999969679983";"50";50929;1;2;807,6;1
"id_6999969679915";"41";41017;1;0;0;2
"id_6958969675889";"41";41089;1;3;714,6;1
"id_6979969677928";"55";55111;1;1;499;1
"id_6913969671356";"30";30039;1;1;596,7;1
"id_6949969674988";"14";14081;1;1;678,45;1
"id_6925969672573";"13";13092;1;1;664,05;1
"id_6961969676130";"30";30065;1;4;567,8;1
"id_6511965871103";"32";32160;1;1;742,6;1
"id_6512965871214";"32";32164;1;1;549,8;1
"id_6545965874536";"20";20096;1;1;550,5;1
"id_6527965872760";"18";18069;1;4;606,7;1
"id_6521965872191";"45";45041;1;1;691,9;1
"id_6506965870625";"25";25028;1;1;791,5;1
"id_6580965978053";"47";47003;1;1;647,3;1
"id_6574965977421";"52";52505;1;1;498,4;1
"id_6513965971360";"16";16050;1;1;746;1
"id_6547965974728";"39";39143;1;2;710,9;1
"id_6541965974112";"17";17842;1;1;777,1;1
"id_6528965972846";"38";38080;1;1;679,95;1
"id_6525965972571";"55";55024;1;1;658,95;1
"id_6541965574151";"21";21053;1;8;594,9;1
"id_6543965574317";"55";55062;1;1;607,6;1
"id_6508965570882";"46";46107;1;1;535,3;1
"id_6587965778720";"56";56424;1;1;534,65;1
"id_6583965778363";"41";41000;1;4;684,8;1
"id_6554965775439";"55";55042;1;4;702;1
"id_6552965775251";"38";38167;1;3;614,5;1
"id_6578965777822";"22";22037;1;2;613,3;1
"id_6512965771232";"56";56310;1;11;552,1;1
"id_6568965776889";"50";50921;1;3;640,1;1
"id_6560965776026";"54";54301;1;0;0;2
"id_6578965177826";"11";11065;1;2;717,5;1
"id_6570965177001";"45";45008;1;2;648,6;1
"id_6518965171819";"50";50202;1;1;683,7;1
"id_6526965172639";"44";44046;1;4;734,45;1
"id_6538965173856";"50";50833;1;1;574,4;1
"id_6538965173871";"44";44022;1;1;802,4;1
"id_6568965176876";"55";55105;1;3;556;1
"id_6567965176706";"50";50524;1;3;518;1
"id_6553965475325";"52";52175;1;1;874,15;1
"id_6573965477357";"33";33024;1;1;638,3;1
"id_6523965472358";"55";55007;1;3;642,4;1
"id_6500965470083";"21";21083;1;0;0;2
"id_6580965278086";"49";49014;1;1;731,3;1
"id_6552965275208";"47";47304;1;1;652,15;1
"id_6519965271969";"26";26303;1;3;641,75;1
"id_6521965272178";"32";32165;1;2;603;1
"id_6535965273520";"55";55085;1;1;621,2;1
"id_6585965378502";"17";17823;1;1;550,2;1
"id_6591965379193";"25";25053;1;1;587,05;1
"id_6557965375726";"17";17077;1;1;610,05;1
"id_6520965372027";"38";38004;1;2;802,4;1
"id_6568965376820";"21";21030;1;1;785,7;1
"id_6588965078849";"45";45021;1;1;520,55;1
"id_6571965077160";"11";11021;1;3;707,25;1
"id_6514965071449";"55";55052;1;0;0;9
"id_6501965070104";"53";53306;1;3;687,2;1
"id_6503965070374";"49";49108;1;1;519,5;1
"id_6560965076044";"12";12015;1;1;772;1
"id_6589965678917";"12";12025;1;0;0;8
"id_6596965679642";"16";16049;1;1;794,4;1
"id_6558965675828";"41";41212;1;1;793,9;1
"id_6555965675510";"41";41212;1;5;635,5;1
"id_6576965677670";"11";11040;1;1;778,8;1
"id_6510965671037";"29";29068;1;2;802,6;1
"id_6549965674991";"54";54301;1;1;639,5;1
"id_6536965673653";"50";50112;1;1;571,65;1
"id_6508965670889";"50";50926;1;3;499,55;1
"id_6565965676577";"35";35018;1;1;727,9;1
"id_6744967874462";"55";55022;1;3;643,6;1
"id_6724967872464";"52";52588;1;1;576,4;1
"id_6738967873888";"12";12009;1;1;819,8;1
"id_6705967870569";"49";49334;1;2;897,75;1
"id_6702967870206";"50";50924;1;0;0;2
"id_6761967876190";"49";49011;1;1;827,5;1
"id_6780967978012";"52";52175;1;1;619,35;1
"id_6798967979829";"34";34018;1;1;731,2;1
"id_6791967979127";"49";49314;1;3;661;1
"id_6792967979267";"38";38004;1;3;814,4;1
"id_6748967974894";"19";19075;1;8;590,8;1
"id_6770967577048";"45";45005;1;3;811,6;1
"id_6776967577600";"22";22070;1;1;790,1;1
"id_6714967571405";"30";30055;1;9;533,2;1
"id_6746967574628";"26";26029;1;0;0;2
"id_6746967574603";"19";19017;1;1;742,05;1
"id_6746967574668";"41";41095;1;1;924,25;1
"id_6728967572890";"26";26302;1;0;0;2
"id_6708967570801";"18";18072;1;1;712,4;1
"id_6763967576341";"41";41068;1;5;536,6;1
"id_6796967779695";"16";16034;1;2;733,1;1
"id_6779967777956";"50";50119;1;0;0;2
"id_6779967777908";"29";29028;1;4;544,2;1
"id_6775967777579";"50";50140;1;1;502,8;1
"id_6775967777540";"55";55059;1;1;829,3;1
"id_6771967777174";"50";50128;1;1;617,7;1
